label,kind,row,alpha_or_c,seed,do_sample,prompt_idx,gc,entropy,distinct2,distinct3,distinct4,longest_homopolymer,mean_homopolymer,top3mer_share,top6mer_share,non_acgt_filter_rate,self_nll,n_filtered,n_raw
row2371_grid,alpha,2371,1.0,42,True,49,0.4869791666666667,8.065726213157177,0.04177545691906005,0.16753926701570682,0.5249343832020997,5,1.3241379310344827,0.031413612565445025,0.005277044854881266,0.0,8.537199974060059,384,384
row2371_grid,alpha,2371,1.0,42,True,50,0.3984375,7.84008514136076,0.04177545691906005,0.1649214659685864,0.4881889763779528,4,1.3241379310344827,0.03664921465968586,0.005277044854881266,0.0,8.200729370117188,384,384
row2371_grid,alpha,2371,1.0,42,True,51,0.40625,7.572461627423763,0.04177545691906005,0.16753926701570682,0.48293963254593175,6,1.3568904593639577,0.04450261780104712,0.0079155672823219,0.0,7.964566707611084,384,384
row2371_grid,alpha,2371,1.0,42,True,52,0.3854166666666667,8.01294407248497,0.04177545691906005,0.16753926701570682,0.4881889763779528,5,1.3963636363636365,0.04712041884816754,0.0079155672823219,0.0,8.149968147277832,384,384
row2371_grid,alpha,2371,1.0,42,True,53,0.4973958333333333,7.6704428400844336,0.04177545691906005,0.16753926701570682,0.49606299212598426,5,1.4275092936802973,0.034031413612565446,0.005277044854881266,0.0,8.082036018371582,384,384
row2371_grid,alpha,2371,1.0,42,True,54,0.19010416666666666,7.325262933969498,0.0391644908616188,0.12041884816753927,0.3123359580052493,6,1.5421686746987953,0.07853403141361257,0.010554089709762533,0.0,7.142314434051514,384,384
row2371_grid,alpha,2371,1.0,42,True,55,0.5286458333333334,6.483869897201657,0.04177545691906005,0.16230366492146597,0.4881889763779528,9,1.3963636363636365,0.04450261780104712,0.010554089709762533,0.0,6.634076118469238,384,384
row2371_grid,alpha,2371,1.0,42,True,56,0.4583333333333333,7.988244935870171,0.04177545691906005,0.16753926701570682,0.5433070866141733,4,1.259016393442623,0.034031413612565446,0.005277044854881266,0.0,8.118136405944824,384,384
row2371_grid,alpha,2371,1.0,42,True,57,0.3333333333333333,7.884489610791206,0.04177545691906005,0.16753926701570682,0.4409448818897638,5,1.4382022471910112,0.06544502617801047,0.0079155672823219,0.0,8.05770206451416,384,384
row2371_grid,alpha,2371,1.0,42,True,58,0.3515625,7.878370851278305,0.04177545691906005,0.15968586387434555,0.45931758530183725,6,1.3333333333333333,0.04712041884816754,0.0079155672823219,0.0,8.055045127868652,384,384
row2371_grid,alpha,2371,1.0,42,True,59,0.4296875,7.38326358795166,0.04177545691906005,0.16753926701570682,0.48031496062992124,6,1.4275092936802973,0.034031413612565446,0.005277044854881266,0.0,7.905378341674805,384,384
row2371_grid,alpha,2371,1.0,42,True,60,0.3072916666666667,7.347158253192902,0.04177545691906005,0.15968586387434555,0.4068241469816273,6,1.4382022471910112,0.05759162303664921,0.013192612137203167,0.0,7.604824542999268,384,384
row2371_grid,alpha,2371,1.0,42,True,61,0.4348958333333333,8.023131288588047,0.04177545691906005,0.16753926701570682,0.48293963254593175,5,1.3426573426573427,0.049738219895287955,0.0079155672823219,0.0,8.3429536819458,384,384
